# testDate, testTime, B[mT], f[Hz], alpha1[Deg], alpha2[Deg], isWalking, displacement[mm/step]
20200821,172139,10.000,01.000,15.000,60.000,False,1.438059131
20200821,172240,10.000,01.000,15.000,65.000,True,1.263438551
20200821,172320,10.000,01.000,15.000,65.000,True,1.526797306
20200821,172417,10.000,01.000,15.000,65.000,True,1.243076824
20200821,172432,10.000,01.000,15.000,65.000,False,1.367008164
20200821,172514,10.000,01.000,15.000,65.000,True,1.228804363
20200821,172531,10.000,01.000,15.000,70.000,True,1.323741635
20200821,172615,10.000,01.000,15.000,70.000,True,1.387653063
20200821,172630,10.000,01.000,15.000,70.000,True,1.504720711
20200821,172655,10.000,01.000,15.000,70.000,True,1.455026887
20200821,172710,10.000,01.000,15.000,70.000,True,1.539853234
20200821,172738,10.000,01.000,15.000,75.000,True,1.508215581
20200821,172800,10.000,01.000,15.000,75.000,True,1.507641336
20200821,172815,10.000,01.000,15.000,75.000,True,1.549660826
20200821,172843,10.000,01.000,15.000,75.000,True,1.407166989
20200821,172858,10.000,01.000,15.000,75.000,True,1.626687313
20200821,172926,10.000,01.000,15.000,80.000,True,1.52221489
20200821,172941,10.000,01.000,15.000,80.000,True,1.488559219
20200821,173013,10.000,01.000,15.000,80.000,True,1.489131528
20200821,173028,10.000,01.000,15.000,80.000,True,1.572683584
20200821,173055,10.000,01.000,15.000,80.000,True,1.536434785
20200821,173110,10.000,01.000,15.000,85.000,True,1.538768372
20200821,173138,10.000,01.000,15.000,85.000,True,1.520099267
20200821,173153,10.000,01.000,15.000,85.000,True,1.559540245
20200821,173222,10.000,01.000,15.000,85.000,True,1.520745134
20200821,173237,10.000,01.000,15.000,85.000,True,1.515898855
20200821,173316,10.000,01.000,15.000,90.000,True,1.637954837
20200821,173332,10.000,01.000,15.000,90.000,True,1.596539707
20200821,173404,10.000,01.000,15.000,90.000,True,1.561956158
20200821,173419,10.000,01.000,15.000,90.000,True,1.598988795
20200821,173449,10.000,01.000,15.000,90.000,True,1.629134045
20200822,114306,10.000,01.000,20.000,30.000,False,0.047345929
20200822,114333,10.000,01.000,20.000,30.000,False,0.032128639
20200822,114357,10.000,01.000,20.000,30.000,False,0.049257852
20200822,114422,10.000,01.000,20.000,30.000,False,0.049402333
20200822,114437,10.000,01.000,20.000,30.000,False,0.054547686
20200822,114503,10.000,01.000,20.000,35.000,False,0.026800841
20200822,114518,10.000,01.000,20.000,35.000,False,0.024588717
20200822,114536,10.000,01.000,20.000,35.000,False,0.013902343
